Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
12/08/2020 16:20,@tlumaczEN,Johnny Shnosnas,CBS News: Putin claims Russia has developed a coronavirus vaccine.  via @GoogleNews,1293658645251739648,https://www.cbsnews.com/news/covid-vaccine-russia-coronavirus-development/?ftag=CNM-00-10aag7e,,,0,0,Twitter for Android,537,1575,1,,16/02/2013,Warsaw,Do it with passion or not at all,http://www.youtube.com/user/shnosnas,,View
12/08/2020 16:20,@CildaShaur,Cilda Shaur,"So glad the backlash effected you #RobertUnanue @GoyaFoods because of your pathetic support of the racist bigot trump, who doesn’t even denounce Putin for having American Soldiers killed. And he’s knowingly lied about #COVID19 killing over 160,000 Americans. #BloodOnTrumphands",1293658590717382659,,,,0,1,Twitter for iPhone,68,418,1,,28/09/2012,,"Daughter. Actor. Skinologist & CEO of ""The Pretty Puss™"" ~ Your face will glow! Instagram: CildaShaur & CildaSkin",http://www.cilda-shaur.com,,View
12/08/2020 16:20,@imaldridge,ISAIAH ALDRIDGE,"Putin owns the Republican party, and since they are in the leadership role, they do Putin's bidding RT @McFaul: Belarusians, inside and outside of the country, have reached out to me this week to ask why the West is so indifferent to their courageous fight for democracy. I can't explain. Can you?",1293658579795410944,https://twitter.com/McFaul/status/1293601245937057792,,,0,0,Twitter Web App,328,2502,7,,5/02/2013,,"Tarheel fan and alumni, travel",,,👤
12/08/2020 16:20,@Dusklikethunder,(((Eric))),"Congress, let alone an ""Act of Congress"" is now just a tragic joke. The only ones that benefit from Congress are the Wealthy, Corrupt Trump and Putin. Our once free and fair elections are anything but! We have 85 days to set things straight or our Democracy dies!",1293658565111152640,,,,0,1,Twitter Web App,3736,4662,1,,16/08/2009,"Boca Raton, FL","Engineer Extraordinaire, Married to an Amazing Cherokee. #resister,#resistance,#resist....Very Proud Tough Jew!",,,View
12/08/2020 16:20,@phil_marlo,Carl Fidelio II ΩΩ,"The last thing we need is for the the GOP to be taken over by dipshits and douchebags who care more about sucking Putin's cock than the Constitution and prosperity and well-being of American people. Oh, my mistake, that already happened, moron traitor #GymJordan RT @Jim_Jordan: The last thing we need is for our country to be any more like San Francisco.",1293658538200506369,https://twitter.com/Jim_Jordan/status/1293317251836321799,,,0,0,Twitter Web App,20077,19497,6,,4/07/2018,The United States,Staunch 3rd Amendment proponent. Inveigling followers & opposing the mutated remains of the GOP #Resist #BidenHarris2020 since day 1,,,View
12/08/2020 16:20,@RealPaulLewis,PL,"The number of official COVID deaths have been reduced by the @BorisJohnson ""government"" by over 5K. But we all know that the actual figure is more than 30K above the official figure. Putin has taught his heirs well. #Covid19UK #Brexit",1293658533934895106,,,,0,0,Twitter Web App,4121,2388,184,,27/02/2010,Citizen of Nowhere,"Social media is a vile, illiterate, anti-vaxxer, right-wing sewer that caused Brexit and Trump. Shut it down.",,,View
12/08/2020 16:20,@andendall,Patrick M Andendall,Stupid—when empowered - also leads to death: 1)Virus 2)Putin's bounty 3)Pro life agenda 4)Gun culture 5)Profitized healthcare. 6)Institutional racism 7)Treason 8)incompetent/corrupt appointees 9)Deadly fake medicines 10) Global Warming -Fossil fuels 11) Neutered EPA ad finitum,1293658529484738561,,https://pbs.twimg.com/media/EfP_k78XkAIbQ-3.jpg,,0,0,Buffer,142151,69989,390,,1/09/2012,New York,🌊🌊🌊Multinational perspectives for a less parochial world. Help me on my journey to remove the Stupid from Stupidparty. #Resist 🌊🌊🌊,http://www.stupidpartyland.com,,View
12/08/2020 16:20,@NEWS9,News 9,Two leading voices on health issues in the U.S. are expressing skepticism about Russian President Vladimir Putin's claim that his country was the first to develop a safe and effective coronavirus vaccine.,1293658517543428097,https://www.news9.com/story/5f33e48c745c503a9d2cc934/fauci-azar-cast-doubt-on-putins-coronavirus-vaccine-claim,,,0,0,TweetDeck,191134,5777,1464,,18/08/2008,Oklahoma City,"KWTV, CBS Affiliate - http://News9.com is your local source for information in Oklahoma City, delivering breaking news, weather, and sports.",http://www.news9.com,,View
12/08/2020 16:19,@YvanL13,Uhthred son of Uhthred,Apparently My guy Vladimir Putin has the Covid vaccine but they dont believe hin oh well,1293658436924833792,,,,0,0,Twitter for Android,217,61,3,,23/06/2013,,🇨🇲🔛🇬🇧. self affiliated,,,View
12/08/2020 16:19,@hardworkusa,Lynn,Only way u can win now (unless Putin riggs the election again for u) kamala and joe with heal the nation u are torn a part and destroyed and they will make us United again. Go joe and Kamala RT @realDonaldTrump: I am sending $15M from @USDOT to beautiful North Dakota! This federal funding will support bus service for people from Bismarck to Grand Forks and several other areas statewide. Congratulations!,1293658415894605825,https://twitter.com/realdonaldtrump/status/1293619734894837760,,,0,0,Twitter for iPhone,345,1037,3,,30/07/2016,Xxxxx,"A Christian first, family 2nd, work3rd. thru Gods blessings & hardwork own multi corp. Am a independent I choose not party but best person for our great country",,,View
12/08/2020 16:19,@rhoar_baitch,"Remember John Lewis, outvote Conald T. Rump","ian56, man of the people, uses some interesting language to defend the trump/putin axis against the Joe Biden Presidency",1293658382591614977,,https://pbs.twimg.com/media/EfP-xwGUMAAMPUe.jpg,,0,0,Twitter Web App,791,1663,1,,22/01/2017,Your Town,John Lewis passed July 17 2020. Celebrate him by cleansing us of 'trumpism' November 3 2020,http://trumpsmoneyismobmoney.com,,View
12/08/2020 16:19,@JohnsonRussiaLi,Johnsons Russia List,"JRL NEWSWATCH: “Vladimir Putin Is No Mastermind, But He Has Played Russia’s Cards Well; It verges on impossible to forecast what Moscow will do tactically. What it will do strategically, however, is more intelligible and thus more predictable.” – The…",1293658371019743236,https://russialist.org/jrl-newswatch-vladimir-putin-is-no-mastermind-but-he-has-played-russias-cards-well-it-verges-on-impossible-to-forecast-what-moscow-will-do-tactically-what-it-will-do-strategically-however-is/,,,1,2,WordPress.com,10730,1399,506,,19/08/2010,"Washington, D.C. and Global","Johnson's Russia List, the JRL, has been a favored source of diverse Russia-related information since 1996. Tweets do not constitute endorsement or agreement.",http://www.russialist.org,,View
12/08/2020 16:18,@LisbethS34,Carmen with C,AMEN!! Enough of the corruption that the Republicans have become. They care more about money and please Putin than help the American people! RT @VoteMarsha: Kamala Harris will be the most liberal left wing nominee for Vice President our country has ever seen.,1293658192598183936,https://twitter.com/votemarsha/status/1293320251652870151,,,0,0,Twitter for iPhone,690,1125,0,,12/08/2017,,,,,View
12/08/2020 16:18,@MichaelNapoli7,Michael Napoli,"didn’t vote Trump but usually vote Republican. I’ll vote Democrat because Trump no doubt owned by Russia and Putin. Senate GOP ignored it to keep themselves in office. His treasons are verifiable by Trump’s words and without “liberal media” GOP’s same old excuse #LincolnVoter RT @ProjectLincoln: Are you a #LincolnVoter? If you typically have voted republican in the past, quote tweet this with why you’ve decided to vote blue this year. Tag your tweet with #LincolnVoter so we can see it.",1293658045336162306,https://twitter.com/projectlincoln/status/1293562523787186178,,,0,0,Twitter for iPhone,162,477,0,,9/10/2015,"New York, NY","Embarrassed Republican, tired of the GOP members of Congress lying for Trump. Country First",,,View
12/08/2020 16:17,@Tony98Tony,Tony Whitsett,"🤔STILL A NATION OF LAWS.*EVEN THOUGH CANT UNDERSTAND WHY LEADERS ALLOW1MENTALLY,UNFIT, CRIMINAL,CON-MAN BUNKER PUTIN PUPPET TRUMP TOTALLY DISREPECT EVERYTHING AMERICA STAND-4.*LIKE ANY OTHER PERSON WHO'S TRESPASSING AFTER LOSING.ESCORT OR DRAGG TRUMP OUT.",1293657948099694594,https://www.theatlantic.com/ideas/archive/2020/08/other-way-trump-could-destroy-next-presidency/615130/,,,0,0,Twitter for Android,355,405,2,,19/05/2012,,,,,👤
12/08/2020 16:17,@Infantry0300,"Private Joker, USMC",So happy to have a VP who will kick a** for America instead of just kissing trump’s gigantic sweaty a** for Putin. #BidenHarris2020,1293657931934830595,,pic.twitter.com/ODRWLUI4k1,,4,32,Twitter for iPhone,42600,18110,154,,17/06/2015,"North Carolina, USA","USMC Vet, Attorney, Motorcyclist, Urban Farmer, Private in Grant’s Army working to defeat the Scumbag GOP & Trump. If blocked, you're a moron, X, Q, or traitor.",,,View
12/08/2020 16:17,@cedalimun,eva,why did i think putin didnt have kids he has atleast 4,1293657839882448896,,,,0,0,Twitter for iPhone,606,199,3,,14/05/2018,she/they • 20 • 🇭🇷,if only life’s swift needle did not wag me through the world as if i were a thread.,https://boxd.it/BYIn,,View
12/08/2020 16:16,@Tonto250,TK the soundman,"This is one reason that every healthy citizen should make their VOTE count by going to the Polls in Person. Take proper precautions,cover your face and hands, bring water,nuts,and a seat where necessary. We CANNOT allow Fake 45 another Day to obey Putin’s orders RT @colliderfrosty: 'A Conspiracy to Steal the Election, Folks': Alarms Sound After Postal Worker Reports Removal of Sorting Machines The removal of key equipment from Post Offices should be viewed as nothing less than ""sabotage,"" said one observer.",1293657705899589632,"https://twitter.com/colliderfrosty/status/1293653644827533313
https://www.commondreams.org/news/2020/08/12/conspiracy-steal-election-folks-alarms-sound-after-postal-worker-reports-removal",,,0,0,Twitter Web App,20,87,0,,9/12/2010,East Coast,,,,View
12/08/2020 16:16,@deerhyde,Remington,"Will I vote for a P*ssy Grabbing, Kid Raping, Putin loving, Pathological Liar, destroying the Postal Service to Rig an Election? Hell No!...... RT @politvidchannel: House Oversight chair just introduced a bill to stop the Postal Service changes being done by Postmaster General Louis DeJoy.",1293657675692158976,https://twitter.com/politvidchannel/status/1293613263813349376,,,1,1,Twitter Web App,350,1630,9,,9/11/2016,,Luv Asian chicks.......MAGAS WILL BE BLOCKED #RESIST,,,View
12/08/2020 16:16,@RhapsodysBIues,Wicked Big RU Mob Thug In The WH Blues 👎⚖️✨🇺🇸,"To be fair I don't think he had Putin's permission. RT @ChrisMurphyCT: This was not inevitable. It just wasn't. A halfway competent President could have stopped the virus in its early days. 150,000 people wouldn't have died. Millions of jobs wouldn't be gone. America's reputation wouldn't be destroyed. Donald Trump did this.",1293657673297256452,https://twitter.com/ChrisMurphyCT/status/1293578355661512706,,,0,0,Twitter Web App,4276,4993,51,,12/07/2009,,"Photography, Human Rights, Animal Rights, Special Education. Likes are markers, not affirmation. Immunocompromised. Patriot. Allergic to drama.",,,View
12/08/2020 16:16,@esneet4113,ESNEET ⛵️,"😷💔🇺🇸This @POTUS takes up all the space & we are in our own fight for THIS democracy. PUTIN is closer too. They need to stand up to Russia. We need to get rid of TRUMP. RT @McFaul: Belarusians, inside and outside of the country, have reached out to me this week to ask why the West is so indifferent to their courageous fight for democracy. I can't explain. Can you?",1293657671820861456,https://twitter.com/mcfaul/status/1293601245937057792,,,0,0,Twitter for iPhone,3141,4917,69,,4/04/2013,On the Gulf Stream,Sailing bug! ⛵️ Creator of #TrumpNotes🙀🐾📒 #doodleWesneet ✏#CatChat #SteelersNation #Cubs #TheResistance 💙🇺🇸,,,View
12/08/2020 16:16,@AllBrPolitics,All The Brazilian Politics,"Brazilian State Plans Deal With Russia to Make COVID-19 Vaccine Brazil’s Paraná state is in talks with Russia to produce a COVID-19 vaccine, the state research institute said on Tuesday, hours after President Vladimir Putin declared his...",1293657642074804225,https://tmblr.co/Zn_uBZYm-Z208i00,,,0,0,Tumblr,183,103,4,,28/07/2018,Brazil,"A Brazilian who wants to make as many people as confused about their country as they are. Left-leaning, science-based, and progressive.",http://allthebrazilianpolitics.tumblr.com,,View
12/08/2020 16:16,@mgcanmore,Mike Gilchrist,"Well, @SenRonJohnson - It appears doing Putin’s bidding, using Putin’s propaganda, isn’t very popular. What, exactly, were you doing in Moscow on July 4th, 2018? . RT @NatashaBertrand: Ron Johnson says he hasn’t been able to subpoena Comey and Brennan because of resistance to his investigations from fellow Republicans Via ⁦@kyledcheney⁩",1293657625599438848,"https://twitter.com/natashabertrand/status/1293619868718239744
https://www.politico.com/news/2020/08/12/ron-johnson-gop-blocking-comey-subpoena-394256",,,2,4,Twitter for iPhone,2348,1013,19,,26/09/2013,,"Husband, Father, Grandfather, Geologist, retired Executive, proud US/Canadian Citizen, extremely proud supporter of Truth, Justice & the American/Canadian way.",,,View
12/08/2020 16:14,@SSestanovich,Stephen Sestanovich,"Lukashenko obviously fears that Putin could soon be the “last, etc.” (To paraphrase Woody Allen, there’s no great honor is being the former “last dictator.”) RT @vkaramurza: Please stop calling Lukashenko “the last dictator in Europe”. This was true in the 1990s, before Putin came to power in Russia. He is obviously no longer the last.",1293657172774133763,https://twitter.com/vkaramurza/status/1293544700469796864,,,0,2,Twitter for iPhone,7377,582,251,,2/11/2013,,"Columbia U. prof, CFR sr fellow, USG survivor, author of Maximalist: America in the World from Truman to Obama. (And hey, no liking: just retweet!)",,,View
12/08/2020 16:14,@BotEkaf,SWEN EKAF Bot,"Putin FINDS World, Endorses Prince Harry for Dean?!?!?!?",1293657135801409539,,,,0,0,"Cheap Bots, Done Quick!",16,68,0,,16/01/2020,,This is a fake news bot. Made by Professor Hoyt's Fake News class.,,,View
12/08/2020 16:14,@NofrontRunnersx,Eric Robles,Tell Valmir Putin we have the 1st U.S. guinea pig Trump.,1293657131531608072,,,,0,0,Twitter for Android,1,0,4,,5/02/2011,#NEW YORK CITY#,The moment the Republican Party refused to admit Witnesses into in the impeachment hearings.. that was the beginning of the end of Trump.,,,View
12/08/2020 16:14,@myVOpower,myVOICEOVERpower,It's not going to be easy. It's not going to be pretty. It's not going to be quick. But. THESE two are going to fix everything Putin & Trump broke. #BidenHarris2020 RT @douglasemhoff: Folks. Here we go! ⁦@JoeBiden⁩ ⁦@KamalaHarris⁩,1293657101529747457,https://twitter.com/douglasemhoff/status/1293649718912913414,https://pbs.twimg.com/media/EfP3jxcWkAEenFc.jpg,,2,6,Twitter for Android,941,2121,0,,12/05/2020,"West Michigan, USA",Essential,,,View
12/08/2020 16:13,@CSBlenner,C.S. Blennerhassett,"Four days of sickening police brutality in Belarus but Irish journalist in the pay of Putin Bryan MacDonald @27khv said such scenes are “really hard to fathom and incredible”. Pull the other one.  RT @Sandy_mustache: Избиения толпой, стрельба по окнам и повреждения машин. Это неполный список того, как сегодня силовики защищают Лукашенко от требования честных выборов",1293656962899550208,https://twitter.com/Sandy_mustache/status/1293613924001157121,"https://pbs.twimg.com/media/EfP96ODWkAItWUv.png
https://pbs.twimg.com/media/EfPW85BWkAIPG6y.jpg",,0,0,Twitter Web App,676,560,0,,12/02/2019,,Working like a Stakhanovite for Soros and Gates to implement the New World Order,,,View
12/08/2020 16:13,@teare_j,J B Teare,"trump’s in putin’s pocket RT @McFaul: Belarusians, inside and outside of the country, have reached out to me this week to ask why the West is so indifferent to their courageous fight for democracy. I can't explain. Can you?",1293656871736356870,https://twitter.com/mcfaul/status/1293601245937057792,,,0,0,Twitter for iPhone,380,1982,5,,7/07/2012,"Houston, TX",,,,View
12/08/2020 16:13,@just_dawning,just dawn,"Anyone who's been paying attention - he owes Putin & he's been paying off the debt for almost 4 years! RT @ImpeachmentHour: So Trump says the US will buy 100,000,000 doses of an untested, unproven Russian Covid vaccine! Anybody see this coming?",1293656857647681537,https://twitter.com/impeachmenthour/status/1293579353826172928,,,0,0,Twitter for iPad,995,1466,0,,20/07/2017,,,,,View
12/08/2020 16:13,@BostonDivine,The Divine Boston Cream🍩☕️🌊,The GOP is the Grand Old Party of Putin. Let's remember that. They are traitors. Every single one.,1293656856125214721,,,,0,0,Twitter Web App,929,844,0,,18/06/2020,Florida,"🚫NO LISTS PLEASE🚫 The Boston Cream donut is my spirit animal! Donuts, coffee, cats, and art. Animal rights, feminist. Be kind. Life long Democrat! #Resist",,,View
12/08/2020 16:13,@patmathewsriden,patriciaridenour,"I don't trust trump , russia , china , or saudi arabia on anything . I trust Dr. Fauci . When he says there's a good vaccine then I'd try it ! But it needs to be shared with the world so we can wipe this disease out !",1293656813397774336,https://www.cbsnews.com/news/coronavirus-vaccine-anthony-fauci-alex-azar-cast-doubt-putin-russia-claim/,,,0,0,Twitter for Android,252,558,0,,26/10/2010,,,,,👤
12/08/2020 16:12,@Dyclo_Mvp,Seiko_jazz_mvp 🇭🇹,On signe ou putin?????? #ProlongationChoupo,1293656730593898497,,,,0,0,Twitter for iPhone,55,507,0,,22/12/2012,"Paris, France",Superviseur #TeamKompa,,,View
12/08/2020 16:12,@ccs_rshb,#TRUMP is a DANGER to DEMOCRACY! 🚫☢,"Trump & GOP has not condemned Putin on #RussianBountiesOnOurTroops Why are they afraid of Putin? #PutinsPuppet #TrumpFailedAmerica #wtp RT @GinaOrtizJones: The next time you see the president on a taxpayer-funded golf trip to one of his resorts, remember that our Sailors are having to stay at sea longer—away from their own families—because of his failed #COVID19 response. This is a military readiness issue.",1293656689783132160,"https://twitter.com/GinaOrtizJones/status/1293607246513999873
https://www.nbcnews.com/news/military/top-navy-official-sailor-burnout-big-concern-amid-covid-19-n1236315",,,0,0,Twitter for Android,13139,8206,297,,17/06/2010,"Nevada, USA",Retired Stay-at-Home #RESISTER😇😎😷⚡🇺🇸 #FLIPSenateBLUE🌊#VOTEBlueNoMatterWho🌊#KEEPHouseBLUE🌊#BLUETSUNAMI2020🌊 ⚡#FBR ⚡ #BLM ⚡#STRONGERTOGETHER ⚠️,,,View
12/08/2020 16:12,@Krisehandtering,Gunnar Angeltveit,"#Lukashenko need to hold his aeroplane on hot stand by. But where can he fly? Idi Amin just died, Putin dont like him, but Trump perhaps? RT @BFreeTheatre: While things in #Belarus are heating up, some members of special forces are en mass resigning and throwing away their uniform in #Solidarity, shaming their confesses who are fighting civilians l. #Minsk #Lukaschenko",1293656642966388737,https://twitter.com/BFreeTheatre/status/1293646360579907592,pic.twitter.com/5aqA3IncQU,,0,0,Twitter for Android,2737,4688,66,,16/04/2010,"Oslo, Norway",Former Director General for Press- & Information at the Royal Ministry of Defense and CEO at PR-agencies.,http://www.strategene.no,,View
12/08/2020 16:12,@ncappraiser30,Tony Morton,How can they have an opinion when they know nothing about it?,1293656632665219075,https://www.cbsnews.com/news/coronavirus-vaccine-anthony-fauci-alex-azar-cast-doubt-putin-russia-claim/,,,0,0,Twitter Web App,1902,4664,11,,15/12/2015,"Gibsonville, NC",Retired Appraiser from CA and NC,,,View
12/08/2020 16:11,@Tru2KO,"Tru2KO, Sick to Death of GOP - Vote Joe Biden 2020",Not so very long ago... Putin’s One Weapon: The ‘Intelligence State’,1293656484660772865,https://www.nytimes.com/2019/02/24/opinion/putin-russia-security-services.html?smid=tw-share,,,0,0,Twitter Web App,440,896,0,,31/01/2011,Green Town in a Blue State,J Ingham: Wicked MA Liberal🌊.🌈🐈♍🕎🎶 #Resist #WearAMask #BlackLivesMatter #GOPComplicitTraitors #TrumpIsADictator Best day ever when @AliVelshi followed me!,,,View
12/08/2020 16:11,@rainerickson,Rain,"Agendas?!!?!?!?! My ""agenda"" for the rest of 2020, is to not die. Sincerely, Rain P.S fuck you and fuck Putin's horse you rode in on. @BetsyDeVosED RT @ddale8: Education Secretary Betsy DeVos at Trump's event on reopening schools: ""We know that for students and their families, they can't be held captive to other people's fears or agendas.""",1293656475697520640,https://twitter.com/ddale8/status/1293625773354618880,,,0,0,Twitter for Android,916,1690,11,,16/11/2015,"Colorado, USA",... --- ...,,,View
12/08/2020 16:11,@hankgiovano,Ronny long,"Ohhh he is doing Plenty of Business with #PUTIN, he sold Americans to him to Include our Brothers in Arms.  RT @TheActor_movie: @GOP Trump 2013 tells David that he’s in bed with Putin who is extremely smart 🇺🇸🦅👇 @realDonaldTrump",1293656437323964417,https://twitter.com/theactor_movie/status/1293567128948355076,"https://pbs.twimg.com/media/EfP9rCZWoAEvCyF.jpg
pic.twitter.com/PfFu8nIKH4",,1,2,Twitter for iPhone,194,386,0,,19/03/2020,NYC,"“Until ALL are Treated Equally in this world”. AMERICANS are Getting Dumber by the second, NO The EARTH is NOT FLAT.",,,View
12/08/2020 16:11,@davidmweissman,David Weissman,Trump answers to Putin unfortunately. Dr. Anthony Fauci says he has serious doubts about the safety of Russia's COVID-19 vaccine,1293656427467288583,https://twitter.com/i/events/1293633563439403010,,,30,90,Twitter for iPhone,175347,8041,605,✅,14/10/2012,"Palm Bay, FL","US Army Combat Veteran. Unapologetic Former Trump Supporter, Former Conservative Republican, Liberal Democrat. Jen Fanton’s boyfriend. #BidenHarris2020",https://forward.com/scribe/402478/i-was-a-trump-troll/,,View
12/08/2020 16:11,@RandomNews5,Random News,"Won't Be a Hero winners and noises driver forecasts, and Putin:",1293656254284529668,,,,0,0,RandomNews5,35,20,8,,28/02/2014,,"Random headlines from @TheOnion, @CNN, @BBC, @NPR, @nytimes, and @BuzzFeedNews. Bot managed by @rchomium",https://github.com/rjchee/random_news,,👤
12/08/2020 16:10,@effiedog,Jesse Elin B.,"Like Trump is the emperor with no clothes Putin is the emperor with no vaccine. RT @ImpeachmentHour: So Trump says the US will buy 100,000,000 doses of an untested, unproven Russian Covid vaccine! Anybody see this coming?",1293656053394145280,https://twitter.com/ImpeachmentHour/status/1293579353826172928,,,0,1,Twitter for Android,14623,14288,9,,1/06/2013,"Philadelphia, PA","🎥Former b'cast journo🎙️NBCNews, WNBC SternShow🚁, ABCNews, 🗽NYC-VO Dallas-VO🐎 Phoenix-VO🌵 Philly🌇 #MaskUp 😷#BlackLivesMatter #VoteJoe📬",,,View
12/08/2020 16:10,@WeAreMel,MEL Magazine,"“The problem of Chads in leadership goes far beyond corporate management, and the outcome is on the news every day. Authoritarian government leaders like Trump, Putin and Lukashenko have become the new normal.”",1293656005356793861,https://bit.ly/2PJheSH,,,1,2,Buffer,19506,1745,220,✅,4/10/2015,"Los Angeles, CA",“mel always has the take i didn’t know i needed.” —@delia_cai // http://instagram.com/wearemel // tweets by @fillegrossiere // you’ll like our emails: http://upscri.be/78bf3d,http://melmagazine.com,,View
12/08/2020 16:09,@littelbabyy,Nwa Baby 🇲🇷😼,5 minutes putin !!,1293655990617935874,,,,1,1,Twitter for iPhone,1034,974,0,,9/12/2017,,J’ai pas d’âge cousin 😼 Bebeto Bebeto 🥩🥊,,,View
12/08/2020 16:09,@SandyBurrell7,Sandy Burrell,"Def agree that Trump is a sadist & takes great pleasure in the suffering of others. I’m sure it makes him feel important. If Trump cared about Americans, he wouldn’t have betrayed our troops to Putin, threatened to cut SS, &amp; fought for full unemployment benefits/stimulus pkg. RT @Integrity1stPAC: The cruelty is the point 👇 @realDonaldTrump destroyed the economy with his awful pandemic response - and now he is attacking unemployed people. The jobless will see a 50% reduction from the $600 federal benefit that expired at the end of July.",1293655990353747968,"https://twitter.com/integrity1stpac/status/1293638906076901378
https://www.businessinsider.com/trump-administration-unemployment-benefit-boost-blowback-states-governors-2020-8",,,0,0,Twitter for iPad,84,70,0,,23/06/2018,United States,"Lifelong learner/educator, wife/mom/grandmother, believes “liberty & justice for all”, reads, travels, believes in science not quackery, dog lover.",,,👤
12/08/2020 16:09,@aheffne,#New Party Needed,"he does not care how many vets die as long as he remains in office. hell, Putin probably gives him a bonus for every one. RT @SenDuckworth: Is there no institution Donald Trump won't politicize? By installing an unqualified major donor to lead @USPS, he's interfering with the timely delivery of medication to our Veterans & jeopardizing the integrity of our election. It's absolutely appalling.",1293655975296225280,"https://twitter.com/SenDuckworth/status/1293545518703022082
https://connectingvets.radio.com/articles/usps-delays-veteran-prescriptions-va-working-on-solutions",,,0,0,Twitter Web App,3162,3123,135,,19/05/2012,do not wish to be located.,"I block all bots and haters. my bio is my business. if you don't like it, don't follow me. someone just said you'll think I'm a bot. so be it.",,,View
12/08/2020 16:09,@Christ_Will_Iam,The Word of God,"Funny @realDonaldTrump, and all the agents of all kinds were exposed by me.... Even Putin. Even false Kings. Me.... The disabled fat Jesus (which they call me or much worse) exposed them all! Very long plan worked. They still can not believe it. One day it will all be known.",1293655874683260934,,,,0,1,Twitter for iPhone,0,0,0,,17/01/2017,"Illinois, USA",I am Jesus Christ. Police/government officials are attacking me & steal my designs for $. They lie to many. I have proof of death threats; read pinned thread!🚨,,,View
12/08/2020 16:09,@Trnrjss4,Jes E. Turn,"Unfortunately we have a lot those kind of people. Look how many sold all of their positions in metals because of Putin's vaccine news that evaporated into ""outerspace."" RT @InvResDynamics: I'm not sure what's worse: Pig vomit or this anti-gold propaganda hit job:  Anyone who reads that buys into it is more dumb for having done so. @MktwHulbert @TFMetals",1293655802801160194,"https://twitter.com/InvResDynamics/status/1293647215773327362
https://www.marketwatch.com/story/gold-is-a-foolish-place-to-put-your-money-right-now-if-you-check-the-facts-2020-08-07",,,0,0,Twitter for Android,60,892,0,,12/08/2011,,,,,👤
12/08/2020 16:08,@JimTrotter7,J Rock,Yup Putin has found the perfect vaccine,1293655676409978880,,https://pbs.twimg.com/media/EfP8-t0VoAIZ-2K.jpg,,0,1,Twitter for iPhone,20,56,0,,27/04/2016,Canada,Love for sports,,,View
12/08/2020 16:08,@PeggyKraft1,Peggy Kraft,"B C HE'S BUSY TWEETING & GOLFING &amp; WATCHING FAKE FOX NEWS OR OANN, &amp; TALKING WIRH HIS DADDY PUTIN. #TRUMPVIRUSKILLS IMPEACHED POTUS CORRUPT MAFIA MAN 165,000 REASONS TO VOTE BLUE NO MATTER WHO. @realDonaldTrump @donwinslow @ProjectLincoln @ReallyAmerican1 @MeidasTouch RT @donwinslow: Trump Has Nearly Eliminated Intelligence Briefings From His Schedule Entirely  via @Yahoo",1293655659464937473,"https://twitter.com/donwinslow/status/1293481687188307969
https://www.yahoo.com/huffpost/trump-intel-briefings-gone-212716994.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr",,,1,0,Twitter for Android,241,825,2,,26/10/2011,,,,,👤
12/08/2020 16:08,@TheEmporer3,The Emporer,"Do you think Trump is a homosexual? He bashes woman and even said he loves Kim Jong-Un. Likes Putin, but puts down every other woman. He protests go much. #trumpisgay #TrumpIsNotWell #Trump2020 #TrumpIsANationalDisgrace #TrumpIsACompleteFailure",1293655617882685442,,https://pbs.twimg.com/media/EfP87FXXYAUqgvz.jpg,,0,0,Twitter for iPhone,1,0,0,,29/02/2020,,Born small along time ago and grew big. Now I see the world as it is.,,,👤
12/08/2020 16:08,@CicerosLogic,CicerosLogic,I prefer articulate #nastywoman of all colors- To whiny bigoted white privileged fascist men That cower in front of Trump and Putin,1293655608902721536,,,,0,1,Twitter for iPad,2196,4916,0,,15/01/2010,MidAtlantic,"sociologist, artist, author, & gardener SocialJustice, environment, tolerance & conscience, separate church & state #DACA #LGBTQ #Resistance #NeverAgain",,,View
12/08/2020 16:08,@Terrenc91011033,Terrence,"Yes, he is paying Putin back the money he owes. RT @ImpeachmentHour: So Trump says the US will buy 100,000,000 doses of an untested, unproven Russian Covid vaccine! Anybody see this coming?",1293655548664012800,https://twitter.com/impeachmenthour/status/1293579353826172928,,,0,0,Twitter for iPhone,1403,2092,1,,14/01/2020,"Sparks, NV","Love politics, travel, family, friends and value all opinions. #VoteBlueNoMatterWho #TrumpDepression/ Save a pet Say NO to 🚫❌🛑Backyard Breeders 🇬🇸🇺🇸🗳🌊",,,View
12/08/2020 16:08,@AllAroundMBrown,Michael🌊🌈,"Of course @realDonaldTrump would support untested #PutinVaccine. Donnie is owned and Putin wants to destroy America. RT @ImpeachmentHour: So Trump says the US will buy 100,000,000 doses of an untested, unproven Russian Covid vaccine! Anybody see this coming?",1293655548093583361,https://twitter.com/ImpeachmentHour/status/1293579353826172928,,,0,0,Twitter for Android,2441,2229,106,,18/04/2012,,"Writer/blogger gay guy, w/ OCD & perfection issues. When I screw up, I do it perfectly. RT/Like isn't always endorsement; you may have made me think or laugh.",,,View
