Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
11/08/2020 21:26,@susan_egoavil,Peke,"Que estará tramando el congreso II parte... Pero mirándolo por el lado positivo, ojalá que ahora sí dejen trabajar a nuestros Ministros! #ArribaPerú 💪 #VotoDeConfianza RT @Rosario_Sasieta: Agradecemos el #VotoDeConfianza otorgado por el @congresoperu Nuestro compromiso es seguir tendiendo puentes, convocando para todos juntos construir un país igualitario y sin violencia.",1293373214752735233,https://twitter.com/Rosario_Sasieta/status/1293370138423709698,,,1,2,Twitter for Android,5008,655,17,,8/10/2010,Peru,"Vball player🏐// ✈️🌏 🇫🇷// Peruana 🇵🇪// Gestora deportiva de profesión, animalista y melómana de nacimiento// #Instagram ➡️@susan_egoavil// #fanpage ⬇️",https://www.facebook.com/Susan-Peke-Ego%C3%A1vil-Sitio-Oficial-1643465682586189/,,View
11/08/2020 21:24,@manuelito2323,Manuelito,"Con115 votos a favor, @congresoperu da luz verde al nuevo gabinete. #VotoDeConfianza",1293372831573696517,,,,0,3,Twitter for Android,537,1333,25,,4/04/2010,"Barranco, Peru",Bendecido por Dios.,http://www.instangram.com/manuelitoperu,,View
11/08/2020 21:24,@RayAnthonyCR,TJ Ray Woody,Walter Martos a Pedro Cateriano : - ESTO NO PUDISTE HACER CONCHATUMADRE. #VotoDeConfianza #VotoConfianza,1293372750833291269,,,,0,0,Twitter Web App,272,201,0,,26/12/2010,Peru,"Amo todo lo bueno, como también las cosas MALAS QUE SABEN RICO. Música, letras, caminar, fútbol, comida, cine. Tengo 2 madres, 2 padres, 2 hermanas y 1 hermano.",,,View
11/08/2020 21:24,@Dulce_de_Luna,Ángel Laurent 🐍🐉,"con este #VotoDeConfianza tendré cuidado, hay cositas que no me gustan. los días hablarán pero lo que sí sé es que el país pasó a UCI en salud y economía.",1293372711054594050,,,,0,0,Twitter Web App,4,16,0,,10/05/2020,Lima,El futuro es liberal,,,View
11/08/2020 21:21,@maurdiver,Mauricio Díaz,"Con 115 votos a favor, @WalterMartosR logra que el @congresoperu le otorgue al gabinete el #VotoDeConfianza",1293372112053436417,,,,0,0,Twitter Web App,7,725,0,,16/09/2019,,Periodista,,,View
11/08/2020 21:21,@atvpe,ATV,#LOÚLTIMO | Congreso de la República otorga #VotoDeConfianza al gabinete de Walter Martos,1293371964841775104,https://www.atv.pe/actualidad/congreso-republica-otorga-voto-confianza-gabinete-walter-martos-420472,,,2,11,Twitter Web App,579331,129,833,✅,8/06/2010,"Lima, Perú",Cuenta OFICIAL de ATV http://facebook.com/ATV.pe/ | http://youtube.com/user/ATVOficial | http://instagram.com/atv.pe/ | 📲 #ATVplay 👉 http://www.atv.pe/atvplay,http://www.atv.pe,,View
11/08/2020 21:21,@Jortito30DelRey,Jossierge del Rey ware apple morissette de bjork,MIENTAS TU CELEBRAS EL #VotoDeConfianza MUCHAS PERSONAS SIGUEN MURIENDO Y SEGUIRÁN MURIENDO,1293371911536365570,,,,0,0,Twitter Web App,258,3998,0,,2/10/2019,,"me encanta la literatura,el gym,el cine y amo a los hombres soy un radical con los corruptos y los fascistas viuda de Leonard Cohen ❤🧡💛💙💚💜❤",,,View
11/08/2020 21:20,@lmg03,LMG03,"#VotoDeConfianza, todos superaremos este desafío difícil.👍👍👍👍👍👍👍",1293371864400748544,,,,0,1,Twitter Web App,6,409,0,,25/04/2020,"Breña, Lima","Forista, comunicador, amante de las radios y seguidor de los integrantes del estado. Fan de la música del recuerdo y actual. Sigo la opinión de los analistas",,,View
11/08/2020 21:20,@peru21noticias,Diario Perú21,El #VOTODECONFIANZA al premier Walter Martos es uno de los más altos que ha dado el Congreso I Por @cviguria,1293371831999696898,https://peru21.pe/politica/el-voto-de-confianza-al-premier-walter-martos-es-uno-de-los-mas-altos-desde-1995-congreso-voto-de-investidura-noticia/,,,2,8,Twitter Web App,370616,384,561,,17/02/2017,,La redacción web de Perú21.pe te mantendrá informado de lo último del acontecer nacional y mundial.,http://www.peru21.pe,,View
11/08/2020 21:20,@vegavincent10,NewRisingSun,"El #VotoDeConfianza del Gabinete Martos sólo nos confirma que la anti-política no paga nunca. El derrotado dos veces es #Cateriano el 4 de Agosto y 11 de Agosto. El odio ciego, la mentira y la venganza siempre te pasa factura. Igual que Popy, Churreta y otros infelices. No pasan.",1293371648666632194,,,,0,0,Twitter for Android,235,314,0,,6/06/2016,,"...and said, I'm comin' from the land of a new Rising Sun.",,,View
11/08/2020 21:19,@Jose_SalardiR,José Salardi Rodríguez,"El trabajo articulado de los poderes del Estado permitirá que superemos cualquier desafío. Por ello, agradezco el #VotoDeConfianza que el @congresoperu ha otorgado al gabinete ministerial, con la responsabilidad y el compromiso de lograr el bienestar de todos los peruanos.",1293371501572390912,,,,19,51,Twitter for Android,1003,191,2,,15/07/2020,"Lima, Perú",Economista y Máster en Administración de Negocios. Actual ministro de la Producción. #PrimeroMiSalud #PerúEstáEnNuestrasManos 🇵🇪,,,View
11/08/2020 21:18,@RicardoMor18,Ricardo Morales,#VotoDeConfianza Para q reparar en algo la IRRESPONSABILIDAD q cometieron hace unos días cuando dejaron sin cabeza el Ministerio d Salud en plena emergencia. #congresoverguenzanacional #CongresoTeEstamosMirando Walter Martos Martín Vizcarra Plaza Vea Wong,1293371342063116289,,https://pbs.twimg.com/media/EfL5WYrXgAA1NLn.png,,0,0,Twitter Web App,144,224,0,,15/03/2016,Peru,"A favor de la Unión civil, aborto solo por violación y la inversión privada. 🚫Ni el fujimorismo ni la izquierda porque valoro la libertad",,,View
11/08/2020 21:18,@adbprensa,Prensa - ADB,Video de la intervención de @AlbertoBelaunde en la sesión del Pleno del hoy #VotodeConfianza,1293371249415028737,https://www.youtube.com/watch?v=XA0vwSltFCw,,,0,1,Twitter Web App,1358,774,9,,22/03/2016,"Lima, Peru",Cuenta manejada por el equipo de prensa de Alberto de Belaunde,https://albertodebelaunde.pe/,,View
11/08/2020 21:18,@Agencia_Andina,Agencia Andina,El Congreso comunica al presidente Martín Vizcarra que otorgó el #VotoDeConfianza al Gabinete Martos,1293371125532168192,https://bit.ly/31LLbXR,https://pbs.twimg.com/media/EfL58InWoAcVqO5.jpg,,5,23,Twitter Web App,613716,1681,2150,✅,18/05/2009,Lima,Sigue las noticias sobre Perú y el mundo en la Agencia Peruana de Noticias Andina. También puedes seguir a @DiarioElPeruano #PrimeroMiSalud y #LávateLasManos,http://www.andina.pe,,View
11/08/2020 21:17,@ArturoReyes_C,Arturo Reyes,¿#VotoDeConfianza o sólo #BeneficioDeLaDuda? 🤔 Velas y buen viento al gabinete Martos.,1293371101893079041,,https://pbs.twimg.com/media/EfL6KTUWoAANELL.jpg,,0,0,Twitter for Android,3838,2803,74,,4/11/2009,Perú,"Econ. @urpalma, maestría @UdelPacifico. Lego.Colegio Guadalupe. Consultor. Ex @ONPE_oficial, @JNE_Peru e @INEI_oficial. De Abajo el Puente. Esposa Arequipeña.B+",https://www.linkedin.com/in/arturo-reyes-78925259/,,View
11/08/2020 21:17,@CarlosLozadaC,Carlos Lozada C.,Continuamos trabajando para sacar adelante al país. Gracias por el #VotoDeConfianza. Solo juntos podemos atender las necesidades de todas las familias peruanas y seguir el camino hacia el desarrollo. Esta guerra contra el coronavirus la ganaremos en unión y consenso.,1293371043256598529,,,,2,42,Twitter for iPhone,2942,45,13,,18/02/2020,Perú,"Ministro de Vivienda, Construcción y Saneamiento. Ingeniero civil. Comprometido con el desarrollo del Perú. #PerúEstáEnNuestrasManos",,,View
11/08/2020 21:15,@saracarrillo1,SaraCarrillo 🇵🇪💪,"#VotoDeConfianza por favor ahora si hasta fin de mandato (menos de un año). Si de por si hay inestabilidad en una empresa cuando se mueve gente, imagínense en el aparato que mueve todo un país con 30MM de personas 🤓 #VamosPerú 🇵🇪",1293370564049018888,,,,0,0,Twitter Web App,557,838,6,,7/05/2011,,"Ingeniera, dog lover y ecologista. Amo el running, leer y viajar. Ayacuchana orgullosa.",,,View
11/08/2020 21:15,@S10Pape,Pape_s10@hotmail.com,#VotoDeConfianza tiempo perdido por las puras...mejor Merino le habria dicho a Cateriano....no nos simpatizas..no vengas y ya ..,1293370553156468739,,,,0,0,Twitter for Android,1,11,0,,19/04/2018,,,,,👤
11/08/2020 21:15,@Agencia_Andina,Agencia Andina,Así fue la votación que otorgó el #VotoDeConfianza al Gabinete Martos,1293370551310917635,https://bit.ly/3fPooiO,https://pbs.twimg.com/media/EfL5b-yXsAAdDKJ.jpg,,14,29,Twitter Web App,613716,1681,2150,✅,18/05/2009,Lima,Sigue las noticias sobre Perú y el mundo en la Agencia Peruana de Noticias Andina. También puedes seguir a @DiarioElPeruano #PrimeroMiSalud y #LávateLasManos,http://www.andina.pe,,View
11/08/2020 21:15,@alvarosarco,Álvaro Sarco 🇵🇪,"Actualmente el Perú no es una prioridad para Fuerza Popular, su principal interés es salvar de la cárcel a su lideresa. Por eso se arrodilla ante la basura de Vizcarra. Pienso que de poco les servirá esa humillación #VotoDeConfianza",1293370423023935490,,,,35,108,Twitter Web App,34787,1489,46,,24/04/2010,"Lima, Peru",Derechista.,http://alvarosarco.blogspot.pe/,,View
11/08/2020 21:15,@cantezanah,César Antezana H.,"¡Felicitaciones al General EP (r) @WalterMartosR! Pasó de manera brillante su primera prueba de fuego como Premier, consiguió 115 de 130 #VotoDeConfianza, se que dará lo mejor de sí para enfrentar tremendo desafío, que incluso ha puesto en jaque a los países más poderosos.",1293370401431658496,,https://pbs.twimg.com/media/EfL5hoJXkAAotvx.jpg,,2,9,Twitter for Android,13,79,0,,10/03/2014,"Lima, Peru","Abogado y Consultor en Derecho Constitucional, Comercial, Tributario y Procesal, Gestión Pública y Arbitraje",,,View
11/08/2020 21:14,@Rosario_Sasieta,Rosario Sasieta,"Agradecemos el #VotoDeConfianza otorgado por el @congresoperu Nuestro compromiso es seguir tendiendo puentes, convocando para todos juntos construir un país igualitario y sin violencia.",1293370138423709698,,,,35,487,Twitter for iPhone,84165,1665,405,,6/05/2009,"Miraflores, Peru",Ya no soy Congresista... soy ministra 😁💃 ¡y siempre tu Señora Ley!,,,View
11/08/2020 21:13,@EdinSalvadorPa2,Edin Salvador Padilla,"🔴 #LoÚltimo | Congreso de la República otorga el voto de confianza planteada por el presidente del Consejo de Ministros, Walter Martos, con 115 votos a favor, 5 en contra y 4 abstenciones. ►  #VotoDeConfianza",1293369872056016896,https://bit.ly/3kIHtHh,https://pbs.twimg.com/media/EfL5C0iXYAIbyCb.jpg,,0,0,Twitter for Android,3,168,0,,13/03/2020,breña Perú ,de brinda toda información,,,View
11/08/2020 21:12,@Lulumensajes,𝐿𝑢𝑙ú 🔥🇵🇪,"Qué tiene qué hacer el gobierno para qué frente Amplio lo apruebe. Arana qué quieres hijo, qué!!! #VotoDeConfianza",1293369769777913856,,,,0,2,Twitter for Android,654,1027,2,,15/04/2011,"𝑀𝑖𝑟𝑎𝑓𝑙𝑜𝑟𝑒𝑠, 𝑃𝑒𝑟ú","Peruana, médica en actividad. Hincha número uno de la selección de vóley y fútbol.",,,View
11/08/2020 21:12,@Chela_Helada,"Una chela helada, por favor",Qué tal diferencia entre los resultados de las votaciones del #VotoDeConfianza del Gabinete Martos y del Gabinete Cateriano,1293369735204286464,,,,0,0,Twitter for Android,13,113,0,,13/09/2016,,,,,View
11/08/2020 21:12,@PBODigital,PBO Digital,#Congreso otorga #VotoDeConfianza a Gabinete #WalterMartos #PBOdigital #PhillipButters #vacunaRusa #peru #lima #COVID19 #Minsa,1293369687489818625,,https://pbs.twimg.com/media/EfL43PrXkAgr09Z.jpg,,0,3,Twitter for Android,433395,2691,584,,21/03/2014,PBO digital,"🗞️Información y opinión🔎#Noticias nacionales e internacionales ➡️Conductores del programa, no necesariamente suscriben los tuits #WhatsAppPBO: +51 1 6449550",http://www.pbodigital.com,,View
11/08/2020 21:12,@willaxtv,Willax Televisión,Se aprobó cuestión de confianza al #GabineteMartos #VotoDeConfianza,1293369671299862529,,https://pbs.twimg.com/media/EfL41s5WsAAem1_.jpg,,2,4,Twitter Web App,264327,931,908,,7/05/2009,"Lima, Peru",Canal peruano: Señal abierta DIGITAL 1.1 | MovistarTV C16 | DirecTV 1191 | ClaroTV C12 | BestCable C18 | 250+ cableoperadores a nivel nacional.,http://willax.tv,,View
11/08/2020 21:11,@OyolaJuanCarlos,Juan Carlos Oyola Rodriguez,"🔴Exigimos plantas de oxígeno, respeto a los derechos laborales y mayor atención a la región #Ica. Confiaremos una vez más por el bien del país, pero estaremos vigilantes. #VotoDeConfianza #SaldremosAdelante",1293369456790511618,,pic.twitter.com/Sbd0ooIobB,,0,1,Twitter Web App,841,122,9,,19/03/2020,,"Congresista de la República 2020 - 2021, militante del partido Acción Popular, Pisqueño - Ica.",,,View
11/08/2020 21:10,@arturoayala_4,Arturo Ayala del Río,"La vida política universitaria me preparó para reuniones maratónicas que acaban en la madrugada, aún así, qué bueno que el Congreso no esperó que cante el gallo para votar. #VotoDeConfianza",1293369206218674177,,,,1,12,Twitter Web App,2785,1421,7,,28/12/2017,"Lima, Peru",Ciencia Política UNMSM. Maestría en Sociología. Sub-Secretario General de Patria Roja. Director de @PatriaCentro. Director de la Revista Nueva Hegemonía.,http://www.instagram.com/arturoayaladelrio/,,View
11/08/2020 21:10,@GFlores83,Guillermo Flores Borda,"No debería sorprender ni parecer raro que se haya otorgado el #VotoDeConfianza: se fueron los ministros más controversiales (Cateriano de PCM, Ruggiero de MINTRA, Belaúnde de MINEM). Este voto es una muestra de que la negativa anterior es una respuesta ante presunto nepotismo. RT @rmapalacios: ¿115 votos a favor con el mismo gabinete una semana después? ¿Podemos, UPP y Frepap a favor? Muy raro.",1293369122181480448,https://twitter.com/rmapalacios/status/1293365660534353920,,,0,3,Twitter Web App,973,1505,3,,6/07/2011,Lima,Esposo de @MichaelaJohnke Profesor de derecho financiero/game theory/religión & política. Máster en Derecho por University of Chicago. Opiniones personales.,,,View
11/08/2020 21:09,@LNC_noticia,La Noticia Condensada,Congreso de la República otorgó el #VotoDeConfianza al Gabinete Martos.,1293369106176061440,,,,1,0,Twitter for Android,26,60,0,,22/04/2020,,"Breve, pero precisa.",https://www.instagram.com/lanoticiacondensada/,,View
11/08/2020 21:08,@elblogdebinario,BiNaRiO,"Se acordarán, balearán y matarán en conflictos sociales, seguirán poniéndose de rodillas ante clínicas, sist. de salud colapsará más de lo q está. Y los mismos de siempre culparán a la izquierda. Sí la que NO votó a favor del Gabinete Martos ni gobierna. Así son #VotoDeConfianza",1293368799270445058,,,,2,5,Twitter Web App,8602,4356,116,,1/06/2007,"Lima, Perú","Comunicador audiovisual del día a día, administrador de profesión. Me interesa la política. De izquierda gramsciana. Militante @sembrarperu del @FrenteAmplioPe",http://www.facebook.com/elblogdebinario,,View
11/08/2020 21:08,@Ef_torres_,Efraín Torres,"#VotoDeConfianza otorgado al gabinete Martos por el Congreso. Tanto para el premier como para los parlamentarios, la prioridad es hacerle frente a la pandemia. A trabajar!",1293368637135388675,,,,0,0,Twitter for Android,38,407,0,,16/01/2016,,"Comunicador de profesión, cinéfilo por afición y ecologista por convicción.",,,View
11/08/2020 21:08,@JLMONTENEGROCH,Jorge Montenegro,"Gracias al #VotoDeConfianza otorgado por el @congresoperu esta noche, reitero mi compromiso con el Perú y el trabajo conjunto al presidente del Consejo de Ministros @WalterMartosR . Seguiremos impulsando el desarrollo agropecuario. #ElPeruPrimero",1293368631057944576,,,,18,114,Twitter for Android,3799,497,14,,10/10/2012,"Lima, Peru","Ministro de @minagriperu. Natural de Lambayeque, comprometido con la innovación agrícola del Perú. #AgriculturaFamiliar",,,View
11/08/2020 21:07,@vane2003,Vanessa Arias,"Dieron la confianza con 115 votos, otra cosa #votodeconfianza",1293368447259353090,,,,1,2,Twitter Web App,1476,2450,42,,9/02/2009,Lima ,"Comunicadora, activista feminista que opina de todo. Amo el fútbol, el cine, el dulce y a mis sobrinos. Escribo siempre y me he vuelto adicta a los podcast 😊",http://lunaeternav.blogspot.com,,View
11/08/2020 21:07,@EdgarAlarconT,Edgar Alarcón Tejada,#EnBreve estaré dialogando con Julio Fernandez sobre el #VotoDeConfianza que acabamos de otorgar al gabinete Martos. @atvmasnoticias.,1293368437817913345,,https://pbs.twimg.com/media/EfL3vUQXkAUfDtb.jpg,,2,6,Twitter for Android,4687,239,20,,24/07/2017,,"Congresista de la República (2020-2021). Arequipeño, excontralor General de la República, 20 años de experiencia en gestión pública y control gubernamental ®",,,View
11/08/2020 21:06,@tony4castillo,𝐀𝐧𝐭𝐨𝐧𝐲 𝐂𝐚𝐬𝐭𝐢𝐥𝐥𝐨 𝐑𝐞𝐲𝐞𝐬 🙋🏽‍♂️,"Se acabó el show. Ahora, ¡a trabajar por el país! #VotoDeConfianza RT @RPPNoticias: 🔴 #LOÚLTIMO | El Congreso otorgó el voto de confianza al Gabinete liderado por Walter Martos.",1293368144455770113,"https://twitter.com/rppnoticias/status/1293363038020612102
https://tinyurl.com/y5gna2ow",https://pbs.twimg.com/media/EfLyvdhXYAEyyEy.jpg,,0,0,Twitter for iPhone,242,316,25,,22/06/2010,"Lima, Perú","Geminiano desde 1993. Little Monster. Deconstruido en proceso. Viajero. iPhoneLover. Dulcero. Conformarse nunca, arrepentirse jamás.",http://instagram.com/tony4castillo,,View
11/08/2020 21:04,@PeruJusto21,PeruJusto,"ATENCIÓN #CONGRESO Si Martos quiere el voto de confianza que se vayan #Benavides, #Alva y #Molinelli, por culpa de ellos Perú colapsó incapaces y corruptos!!! @congresoperu @EsSaludPeru @MineduPeru @MEF_Peru #VotoDeConfianza",1293367795099537409,,https://pbs.twimg.com/media/EfL3JoKWsAARae5.jpg,,1,1,Twitter for Android,779,766,5,,8/02/2017,Peru,Para defender los intereses del Perú,,,View
11/08/2020 21:04,@AsbelAP,Asbel,"Hoy #AccionPopular ha dado muestras de ser una Bancada crítica pero con una mirada y convicción de trabajar unidos para sacar adelante a nuestro país. Por ello otorgó el #VotoDeConfianza al Gabinete de @WalterMartosR. RT @ApBancada: Hemos votado, en mayoría, a favor de entregarle el #VotoDeConfianza al Gabinete que encabeza el presidente del Consejo de Ministro, Walter Martos; con la esperanza de trabajar en consenso, siempre en beneficio del país. ¡Adelante por el Perú! 🇵🇪 ⬇️⬇️",1293367676019015680,https://twitter.com/ApBancada/status/1293366185992617985,https://pbs.twimg.com/media/EfL1YzkXkAA-V5J.jpg,,0,0,Twitter for Android,126,863,0,,22/06/2012,"Lima, Peru",Egresado Contabilidad y Finanzas USMP. EL PERÚ COMO DOCTRINA 🇵🇪,,,View
11/08/2020 21:03,@CharitoParedes5,Charito Paredes,#VotoDeConfianza El COVID ha tenido un impacto serio en las mypes –y ante la incertidumbre económica–necesitamos planes efectivos para una verdadera reactivación.,1293367489271930882,,https://pbs.twimg.com/media/EfL233XWkAAG_vm.jpg,,0,0,Twitter for iPhone,403,96,6,,19/03/2020,,"Congresista de la República del Perú 2020-2021 por Acción Popular. Representante de Arequipa. Periodista, investigadora y luchadora social.",,,View
11/08/2020 21:03,@julio_forever_1,Julio Daniel Yépez Ñ,Encuentren las diferencias... #VotoDeConfianza,1293367489209008128,,https://pbs.twimg.com/media/EfL23C-WsAAmhU2.jpg,,0,0,Twitter Web App,245,1123,0,,13/03/2011,Planeta Tierra,"Publicista. Amante de Star Wars, Maná, Cantinflas, La Vecindad Del Chavo... y no te doy otra no más porque estás leyendo esto.",,,View
11/08/2020 21:03,@elblogdebinario,BiNaRiO,"- ""Soy de Izquierda pero aplaudo el #VotoDeConfianza al Gabinete Martos"" - Amigo, hazte ver, que eres cualquier cosa menos de izquierda.",1293367486700806145,,,,0,8,Twitter Web App,8602,4356,116,,1/06/2007,"Lima, Perú","Comunicador audiovisual del día a día, administrador de profesión. Me interesa la política. De izquierda gramsciana. Militante @sembrarperu del @FrenteAmplioPe",http://www.facebook.com/elblogdebinario,,View
11/08/2020 21:03,@FREPAP_FIA,FREPAP,"Esperamos que el premier @WalterMartosR trabaje a favor de todos los peruanos, que se dejen las discrepancias de lado y trabaje a toda maquina priorizando la SALUD, AGRICULTURA, EDUCACIÓN Y ECONOMÍA. #VotoDeConfianza",1293367458200539138,,,,0,3,Twitter for Android,6401,108,11,,27/01/2020,"Santiago de Surco, Peru",Cuenta de apoyo al @peru_frepap Aeminpu - Perú,http://www.frepap.org.pe/,,View
11/08/2020 21:03,@YvanEspejoA,Yvan Espejo,#QuedateEnCasa toma y daca #VotoDeConfianza + #gastosderepresentacion Sospechoso,1293367453481918465,,,,0,0,Twitter for Android,86,290,10,,19/03/2012,,,,,View
11/08/2020 21:03,@laleype,La Ley,#ATENCIÓN Congreso de la República decidió otorgar el #VotoDeConfianza al #GabineteMartos. Primer Ministro recalcó que su gestión priorizará la lucha contra la #pandemia y la reactivación económica.,1293367443973378049,https://laley.pe/art/9989/congreso-otorga-voto-de-confianza-al-gabinete-martos,,,3,4,Twitter Web App,13434,316,97,,30/09/2013,"Lima, Perú","Periodismo jurídico en línea. Web de noticias, jurisprudencia, informes y entrevistas con un ángulo legal. De @gacetajuridica.",http://www.laley.pe,,View
11/08/2020 21:02,@LuzCayguaray,Luz Milagros Cayguaray,"Hoy le dimos el #VotodeConfianza al #GabineteMartos con el compromiso de un trabajo conjunto y articulado que permita vencer esta pandemia, que tanto daño ha causado. Como @FrepapBancada estaremos vigilantes, ejerciendo nuestro trabajo de control político y fiscalizador (1/2)",1293367323949248519,,,,3,16,Twitter for iPhone,2142,213,11,,14/02/2020,,Congresista de la República 2020-2021 #JuntosPorLoreto,,,View
11/08/2020 21:02,@Tafito,Tafito,Ya le dieron el #VotoDeConfianza ???,1293367309122314240,,,,1,1,Twitter for Android,1877,2086,34,,23/10/2011,Lima / Perú,Nada más ni nada menos ...el equlibrio es importante. Brasil con Bolívar,,,View
11/08/2020 21:02,@AaronRios90,Aarón Rodríguez Ríos 🤔🙄😉😎,El gabinete de Walter Martos recibió la luz verde del Congreso. #VotoDeConfianza: Abrumadora mayoría apoyó al #GabineteMartos: 115 a favor. 5 en contra (4 del Frente Amplio y 1 de UPP). 4 abstenciones. Ahora lo más importante es enfrentar la crisis sanitaria y económica. RT @uterope: #ÚLTIMO el @congresoperu le da el voto de confianza al gabinete de Walter Martos. Las bancadas resaltaron su “humildad” y “su intención por el diálogo” A FAVOR 115 Alianza para el Progreso Acción Popular Frepap Fuerza Popular Podemos Perú UPP (-1) Somos Perú Partido Morado,1293367307427872769,https://twitter.com/uterope/status/1293362062840795137,,,1,10,Twitter for Android,246,1430,0,,1/08/2018,"Callao, Perú","La libertad de prensa implica indagar, investigar, cuestionar e interpelar al poder. No se somete al gobernante de turno, ni es su vocero. ¡No a la censura!.",,,View
11/08/2020 21:02,@noticias_tvperu,TVPerú Noticias,"Con 115 votos a favor, 5 en contra y 4 abstenciones se otorgó el voto de confianza al Gabinete Ministerial liderado por @WalterMartosR. Conoce la distribución de votos de las bancadas del Congreso de la República. ►  #VotoDeConfianza",1293367292370264064,https://bit.ly/3kIHtHh,https://pbs.twimg.com/media/EfL2aCBXsAgSLQ4.jpg,,33,54,Twitter Web App,917829,1834,1831,✅,6/08/2009,"Santa Beatriz, Lima - Perú",Somos el canal de noticias de @TVPeruPE. Tenemos la mejor cobertura y análisis sobre el acontecer nacional e internacional.,http://www.tvperu.gob.pe/noticias,,View
11/08/2020 21:02,@4carlosantacruz,Carlos Santa Cruz,FA no puede tener un voto como bancada ? Tan difícil es ? 🤦🏻‍♂️ #VotoDeConfianza RT @martinhidalgo: #Congreso2020EC: Mesa Directiva tiene listo el documento oficial donde le informa al presidente @MartinVizcarraC que se le otorgó el voto de investidura al Gabinete Ministerial de #WalterMartos. Vía @Politica_ECpe,1293367272996769794,https://twitter.com/martinhidalgo/status/1293363320750321665,https://pbs.twimg.com/media/EfLzFLRXgAAT7XS.jpg,,0,0,Twitter for iPhone,246,1604,1,,15/09/2011,Lima,Otro mundo es posible,,,View
11/08/2020 20:59,@EXTRA_Peru,Diario Extra - Perú,Luego de 12 horas de debate en el Pleno del Parlamento.  @congresoperu @WalterMartosR #VotoDeConfianza,1293366396802539520,https://www.extra.com.pe/actualidad/congreso-otorgo-voto-de-confianza-al-gabinete-martos/#.XzNMxihKjIU,,,0,0,Twitter Web App,1415,500,15,,21/12/2010,Lima - Perú,El decano de la prensa popular. 😷,http://www.extra.com.pe,,View
11/08/2020 20:59,@AlbertoKenya1,Alberto Sifuentes,"Putin vacunó a Trump 💉 😂😂😂 Rusia vacunó a EEUU💉 😂😂😂 Sputnik V lo hizo otra vez!! 😂😂😂 Oe Vladimir eres un Putin!! 😂😂😂 #VacunaRusa #RussianVaccine #LOULTIMO #VotoDeConfianza Alejandro Toledo  RT @ActualidadRT: El presidente de Rusia, Vladímir Putin, ha comunicado este 11 de agosto que una de sus hijas ya probó la vacuna rusa contra el covid-19, la primera que se ha registrado en el mundo 👉",1293366380755025922,"https://twitter.com/ActualidadRT/status/1293167280684056576
https://es.rt.com/7rz7","https://pbs.twimg.com/media/EfL13K3WAAIhRAC.jpg
https://pbs.twimg.com/media/EfJU8aTUcAMfxjD.jpg",,0,0,Twitter for Android,35,571,1,,3/10/2019,,,,,View
11/08/2020 20:59,@BardalesAnace,Ana Cecilia Bardales,Y finalmente .. otorgaron el #VotoDeConfianza al gabinete de @WalterMartosR RT @martinhidalgo: #Congreso2020EC: Pleno le otorga el voto de investidura al Gabinete Ministerial de #WalterMartos. Esta fue la votación. vía @Politica_ECpe,1293366362816024582,https://twitter.com/martinhidalgo/status/1293362137541246977,https://pbs.twimg.com/media/EfLx7wnXoAEpbgq.jpg,,0,0,Twitter for iPhone,143,1053,0,,2/03/2018,,"Una mujer que ama es poderosa, pero una mujer que se ama a si misma es imparable...!!!🙌☝️😌😘",,,View
11/08/2020 20:58,@EnterateAqp,ENTÉRATE AQP,"#LoÚltimo #VotoDeConfianza #PlenoVirtual otorga la Cuestión de Confianza, planteada por el presidente del Consejo de Ministros, @WalterMartosR , con 115 votos a favor.",1293366250857431040,,https://pbs.twimg.com/media/EfL1vQdXkAABbEZ.jpg,,0,0,Twitter for iPhone,224,482,0,,8/08/2019,Arequipa ,Sitio web de noticias y medios de comunicación en Arequipa.,http://www.enterateperu.com/,,View
11/08/2020 20:58,@OttoGuibovich,Otto Guibovich 🇵🇪,"115 votos a favor, 5 en contra, 4 abstenciones. El Congreso ha otorgado el voto de confianza al #GabineteMartos, con la firme convicción de trabajar en equipo en favor del Perú. Trabajo de campo, ir a las provincias, la unidad como imperativo. ¡ADELANTE! #VotoDeConfianza",1293366244427661314,,,,2,1,Twitter for Android,11411,383,49,,16/02/2012,Ancash,"General, Excomandante General del Ejército. Ciudadano congresista, al servicio de otros ciudadanos. La voz de Áncash, las FFAA y PNP.",http://www.ottoguibovich.com,,View
11/08/2020 20:58,@joce_is,This is Joce,"El coronel Francisco Vargas dijo que rechaza estos actos, pero a casi 3 meses de la VIOLACIÓN, este sujeto sigue libre, y su FB dice: ""Trabaja en @PoliciaPeru"" @FiscaliaPeru¡Justicia para esta menor de edad (14)! #VotoDeConfianza  RT @PoliciaPeru: #PNPInforma📢| Sobre denuncia a un efectivo policial que habría ultrajado sexualmente a una menor en #Comas, la @PoliciaPeru comunica que las investigaciones son llevadas a cabo por la 3° Fiscalía de Violencia contra la Mujer y los Integrantes del Grupo Familiar de Lima Norte.",1293366200869761024,https://twitter.com/PoliciaPeru/status/1262817593431339014,"https://pbs.twimg.com/media/EfL1ggVXYAAP2d3.png
https://pbs.twimg.com/media/EYZsd0pXQAAXPvH.jpg",,0,0,Twitter Web App,0,34,0,,3/01/2020,,Good listener,,,View
